transactionId,userId,date,amount,type,category,merchantName,description,paymentMode,isRecurring,source
TXN0002544,U006,2024-12-03,15121,Expense,Shopping,Local Store,Shopping,Debit Card,false,Shopping
TXN0002545,U006,2024-12-19,20577,Expense,Dining,Fast Food Chain,Dining,Cash,false,Dining
TXN0002546,U006,2024-12-28,9752,Expense,Entertainment,Amazon Prime,Entertainment,Net Banking,false,Entertainment
TXN0002547,U006,2024-12-07,24912,Expense,Insurance,Premium Payment,Insurance,Cash,true,Insurance
TXN0002548,U006,2024-12-22,6925,Expense,Entertainment,Netflix,Entertainment,Net Banking,false,Entertainment
TXN0002549,U006,2024-12-22,15166,Expense,Shopping,Local Store,Shopping,UPI,false,Shopping
TXN0002550,U006,2024-12-11,4328,Expense,Dining,Cafe,Dining,Cash,false,Dining
TXN0002551,U006,2024-12-24,3470,Expense,Insurance,Premium Payment,Insurance,Net Banking,true,Insurance
TXN0002552,U006,2025-01-27,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002553,U006,2025-01-20,3718,Expense,Transportation,Ola,Transportation,UPI,false,Transportation
TXN0002554,U006,2025-01-12,3935,Expense,Dining,Fast Food Chain,Dining,UPI,false,Dining
TXN0002555,U006,2025-01-12,6871,Expense,Insurance,Premium Payment,Insurance,Net Banking,true,Insurance
TXN0002556,U006,2025-01-03,6925,Expense,Insurance,Premium Payment,Insurance,Cash,true,Insurance
TXN0002557,U006,2025-01-07,5297,Expense,Insurance,Premium Payment,Insurance,UPI,true,Insurance
TXN0002558,U006,2025-01-18,6997,Expense,Groceries,Costco,Groceries,Net Banking,false,Groceries
TXN0002559,U006,2025-01-19,44848,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0002560,U006,2025-01-22,3093,Expense,Entertainment,Movie Tickets,Entertainment,Cash,false,Entertainment
TXN0002561,U006,2025-01-26,3609,Expense,Utilities,Electricity Board,Utilities,Debit Card,false,Utilities
TXN0002562,U006,2025-02-26,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002563,U006,2025-02-23,4611,Expense,Medical,Clinic,Medical,Net Banking,false,Medical
TXN0002564,U006,2025-02-09,17669,Expense,Shopping,Zara,Shopping,Debit Card,false,Shopping
TXN0002565,U006,2025-02-27,47234,Expense,Rent,Landlord,Rent,Debit Card,true,Rent
TXN0002566,U006,2025-02-16,24304,Expense,Medical,Lab Tests,Medical,Cash,false,Medical
TXN0002567,U006,2025-02-15,2575,Expense,Entertainment,Gaming Store,Entertainment,UPI,false,Entertainment
TXN0002568,U006,2025-02-05,11563,Expense,Shopping,Local Store,Shopping,Cash,false,Shopping
TXN0002569,U006,2025-02-05,11020,Expense,Shopping,Zara,Shopping,Cash,false,Shopping
TXN0002570,U006,2025-02-27,5817,Expense,Entertainment,Amazon Prime,Entertainment,UPI,false,Entertainment
TXN0002571,U006,2025-03-26,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002572,U006,2025-03-02,2728,Expense,Utilities,Gas Company,Utilities,Cash,false,Utilities
TXN0002573,U006,2025-03-24,7643,Expense,Dining,Restaurant,Dining,Net Banking,false,Dining
TXN0002574,U006,2025-03-24,2044,Expense,Utilities,Water Supply,Utilities,Cash,false,Utilities
TXN0002575,U006,2025-03-15,2249,Expense,Education,Coursera,Education,Net Banking,false,Education
TXN0002576,U006,2025-03-17,3453,Expense,Transportation,Ola,Transportation,UPI,false,Transportation
TXN0002577,U006,2025-03-05,6370,Expense,Dining,Fast Food Chain,Dining,UPI,false,Dining
TXN0002578,U006,2025-03-12,3819,Expense,Medical,Hospital,Medical,Cash,false,Medical
TXN0002579,U006,2025-03-02,4933,Expense,Transportation,Uber,Transportation,Debit Card,false,Transportation
TXN0002580,U006,2025-03-03,4660,Expense,Transportation,Parking,Transportation,Credit Card,false,Transportation
TXN0002581,U006,2025-03-16,3238,Expense,Insurance,Insurance Company,Insurance,Debit Card,true,Insurance
TXN0002582,U006,2025-04-26,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002583,U006,2025-04-04,3168,Expense,Transportation,Uber,Transportation,UPI,false,Transportation
TXN0002584,U006,2025-04-16,6851,Expense,Groceries,Amazon Fresh,Groceries,Cash,false,Groceries
TXN0002585,U006,2025-04-20,3392,Expense,Utilities,Internet Provider,Utilities,UPI,false,Utilities
TXN0002586,U006,2025-04-21,6335,Expense,Groceries,Local Market,Groceries,Cash,false,Groceries
TXN0002587,U006,2025-04-01,11286,Expense,Medical,Pharmacy,Medical,Credit Card,false,Medical
TXN0002588,U006,2025-04-27,27111,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0002589,U006,2025-04-03,7367,Expense,Education,Coursera,Education,Net Banking,false,Education
TXN0002590,U006,2025-04-22,6126,Expense,Medical,Lab Tests,Medical,UPI,false,Medical
TXN0002591,U006,2025-04-25,9390,Expense,Education,Books Store,Education,UPI,false,Education
TXN0002592,U006,2025-04-27,6433,Expense,Groceries,Amazon Fresh,Groceries,Cash,false,Groceries
TXN0002593,U006,2025-04-24,7775,Expense,Groceries,Carrefour,Groceries,UPI,false,Groceries
TXN0002594,U006,2025-05-26,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002595,U006,2025-05-18,5881,Expense,Groceries,Whole Foods,Groceries,Cash,false,Groceries
TXN0002596,U006,2025-05-21,15027,Expense,Rent,Landlord,Rent,Credit Card,true,Rent
TXN0002597,U006,2025-05-23,34164,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0002598,U006,2025-05-01,5597,Expense,Insurance,Premium Payment,Insurance,UPI,true,Insurance
TXN0002599,U006,2025-05-08,6796,Expense,Entertainment,Movie Tickets,Entertainment,Credit Card,false,Entertainment
TXN0002600,U006,2025-05-03,2384,Expense,Transportation,Parking,Transportation,Cash,false,Transportation
TXN0002601,U006,2025-05-03,3104,Expense,Utilities,Gas Company,Utilities,Credit Card,false,Utilities
TXN0002602,U006,2025-05-01,2659,Expense,Entertainment,Gaming Store,Entertainment,Net Banking,false,Entertainment
TXN0002603,U006,2025-05-09,6249,Expense,Education,Udemy,Education,Net Banking,false,Education
TXN0002604,U006,2025-06-25,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002605,U006,2025-06-03,30000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0002606,U006,2025-06-02,10350,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0002607,U006,2025-06-16,18888,Expense,Dining,Food Delivery,Dining,Cash,false,Dining
TXN0002608,U006,2025-06-02,6512,Expense,Groceries,Whole Foods,Groceries,Net Banking,false,Groceries
TXN0002609,U006,2025-06-08,3654,Expense,Utilities,Gas Company,Utilities,Debit Card,false,Utilities
TXN0002610,U006,2025-06-06,18209,Expense,Shopping,Zara,Shopping,Cash,false,Shopping
TXN0002611,U006,2025-06-29,7724,Expense,Dining,Cafe,Dining,Net Banking,false,Dining
TXN0002612,U006,2025-06-08,6508,Expense,Education,Tuition,Education,Debit Card,false,Education
TXN0002613,U006,2025-06-10,3076,Expense,Groceries,Amazon Fresh,Groceries,UPI,false,Groceries
TXN0002614,U006,2025-06-10,7854,Expense,Dining,Cafe,Dining,Credit Card,false,Dining
TXN0002615,U006,2025-07-25,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002616,U006,2025-07-15,18477,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0002617,U006,2025-07-09,7948,Expense,Dining,Fast Food Chain,Dining,Net Banking,false,Dining
TXN0002618,U006,2025-07-17,9226,Expense,Education,Coursera,Education,Net Banking,false,Education
TXN0002619,U006,2025-07-19,5475,Expense,Groceries,Whole Foods,Groceries,Debit Card,false,Groceries
TXN0002620,U006,2025-07-04,4661,Expense,Transportation,Metro Card,Transportation,Debit Card,false,Transportation
TXN0002621,U006,2025-07-16,5968,Expense,Medical,Lab Tests,Medical,Net Banking,false,Medical
TXN0002622,U006,2025-07-03,35383,Expense,Rent,Property Management,Rent,Credit Card,true,Rent
TXN0002623,U006,2025-07-18,6852,Expense,Groceries,Local Market,Groceries,Cash,false,Groceries
TXN0002624,U006,2025-07-30,20852,Expense,Shopping,Flipkart,Shopping,Net Banking,false,Shopping
TXN0002625,U006,2025-07-18,59905,Expense,Rent,Landlord,Rent,Credit Card,true,Rent
TXN0002626,U006,2025-07-19,21258,Expense,Rent,Property Management,Rent,UPI,true,Rent
TXN0002627,U006,2025-07-30,17493,Expense,Shopping,Amazon,Shopping,UPI,false,Shopping
TXN0002628,U006,2025-07-26,5729,Expense,Insurance,Premium Payment,Insurance,Credit Card,true,Insurance
TXN0002629,U006,2025-08-25,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002630,U006,2025-08-12,15992,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0002631,U006,2025-08-19,3998,Expense,Transportation,Metro Card,Transportation,UPI,false,Transportation
TXN0002632,U006,2025-08-06,4625,Expense,Education,Udemy,Education,UPI,false,Education
TXN0002633,U006,2025-08-18,12417,Expense,Shopping,Amazon,Shopping,Credit Card,false,Shopping
TXN0002634,U006,2025-08-02,3673,Expense,Groceries,Costco,Groceries,Cash,false,Groceries
TXN0002635,U006,2025-08-17,8383,Expense,Shopping,Amazon,Shopping,Credit Card,false,Shopping
TXN0002636,U006,2025-08-11,3820,Expense,Dining,Restaurant,Dining,Net Banking,false,Dining
TXN0002637,U006,2025-08-17,7377,Expense,Education,Tuition,Education,Cash,false,Education
TXN0002638,U006,2025-08-30,4323,Expense,Dining,Restaurant,Dining,Net Banking,false,Dining
TXN0002639,U006,2025-08-21,3219,Expense,Insurance,Insurance Company,Insurance,Net Banking,true,Insurance
TXN0002640,U006,2025-09-28,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002641,U006,2025-09-19,5542,Expense,Groceries,Costco,Groceries,Debit Card,false,Groceries
TXN0002642,U006,2025-09-04,8405,Expense,Shopping,Amazon,Shopping,Debit Card,false,Shopping
TXN0002643,U006,2025-09-06,4351,Expense,Medical,Pharmacy,Medical,Debit Card,false,Medical
TXN0002644,U006,2025-09-12,5651,Expense,Groceries,Local Market,Groceries,Credit Card,false,Groceries
TXN0002645,U006,2025-09-09,7972,Expense,Dining,Food Delivery,Dining,Net Banking,false,Dining
TXN0002646,U006,2025-09-16,7675,Expense,Entertainment,Movie Tickets,Entertainment,Debit Card,false,Entertainment
TXN0002647,U006,2025-09-12,17234,Expense,Shopping,Nike,Shopping,Cash,false,Shopping
TXN0002648,U006,2025-09-09,16376,Expense,Shopping,Nike,Shopping,UPI,false,Shopping
TXN0002649,U006,2025-09-23,2605,Expense,Utilities,Water Supply,Utilities,Net Banking,false,Utilities
TXN0002650,U006,2025-09-14,7172,Expense,Education,Books Store,Education,Net Banking,false,Education
TXN0002651,U006,2025-10-27,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002652,U006,2025-10-06,2508,Expense,Dining,Food Delivery,Dining,Credit Card,false,Dining
TXN0002653,U006,2025-10-20,7424,Expense,Insurance,Insurance Company,Insurance,Net Banking,true,Insurance
TXN0002654,U006,2025-10-25,5574,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0002655,U006,2025-10-17,51773,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0002656,U006,2025-10-31,3263,Expense,Entertainment,Gaming Store,Entertainment,Cash,false,Entertainment
TXN0002657,U006,2025-10-05,4058,Expense,Groceries,Whole Foods,Groceries,Credit Card,false,Groceries
TXN0002658,U006,2025-10-15,3668,Expense,Transportation,Metro Card,Transportation,Net Banking,false,Transportation
TXN0002659,U006,2025-10-31,4080,Expense,Insurance,Premium Payment,Insurance,Cash,true,Insurance
TXN0002660,U006,2025-11-25,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002661,U006,2025-11-18,27034,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0002662,U006,2025-11-08,3378,Expense,Education,Books Store,Education,Net Banking,false,Education
TXN0002663,U006,2025-11-27,22056,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0002664,U006,2025-11-22,4324,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0002665,U006,2025-11-15,3641,Expense,Utilities,Electricity Board,Utilities,Net Banking,false,Utilities
TXN0002666,U006,2025-11-28,4565,Expense,Insurance,Insurance Company,Insurance,Net Banking,true,Insurance
TXN0002667,U006,2025-11-30,2297,Expense,Utilities,Internet Provider,Utilities,Net Banking,false,Utilities
TXN0002668,U006,2025-11-18,8786,Expense,Entertainment,Netflix,Entertainment,Credit Card,false,Entertainment
TXN0002669,U006,2025-11-03,4205,Expense,Education,Books Store,Education,Net Banking,false,Education
TXN0002670,U006,2025-11-08,2299,Expense,Utilities,Water Supply,Utilities,Cash,false,Utilities
TXN0002671,U006,2025-11-11,12933,Expense,Dining,Cafe,Dining,UPI,false,Dining
TXN0002672,U006,2025-12-26,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002673,U006,2025-12-02,30000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0002674,U006,2025-12-14,5318,Expense,Dining,Food Delivery,Dining,UPI,false,Dining
TXN0002675,U006,2025-12-18,8387,Expense,Shopping,Flipkart,Shopping,Net Banking,false,Shopping
TXN0002676,U006,2025-12-09,6690,Expense,Groceries,Amazon Fresh,Groceries,Debit Card,false,Groceries
TXN0002677,U006,2025-12-13,2254,Expense,Entertainment,Amazon Prime,Entertainment,Net Banking,false,Entertainment
TXN0002678,U006,2025-12-18,3292,Expense,Utilities,Internet Provider,Utilities,UPI,false,Utilities
TXN0002679,U006,2025-12-06,2697,Expense,Utilities,Gas Company,Utilities,Debit Card,false,Utilities
TXN0002680,U006,2025-12-09,3735,Expense,Education,Udemy,Education,Credit Card,false,Education
TXN0002681,U006,2025-12-12,7931,Expense,Groceries,Amazon Fresh,Groceries,UPI,false,Groceries
TXN0002682,U006,2026-01-25,50000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002683,U006,2026-01-12,7383,Expense,Groceries,Whole Foods,Groceries,Net Banking,false,Groceries
TXN0002684,U006,2026-01-27,24652,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0002685,U006,2026-01-25,3969,Expense,Transportation,Parking,Transportation,Credit Card,false,Transportation
TXN0002686,U006,2026-01-09,9820,Expense,Medical,Lab Tests,Medical,Net Banking,false,Medical
TXN0002687,U006,2026-01-24,7330,Expense,Groceries,Carrefour,Groceries,Net Banking,false,Groceries
TXN0002688,U006,2026-01-06,9490,Expense,Education,Books Store,Education,Cash,false,Education
TXN0002689,U006,2026-01-25,12464,Expense,Medical,Hospital,Medical,Cash,false,Medical
TXN0002690,U006,2026-01-01,5033,Expense,Insurance,Premium Payment,Insurance,Cash,true,Insurance
TXN0002691,U006,2026-01-17,44231,Expense,Rent,Property Management,Rent,UPI,true,Rent
TXN0002692,U006,2026-01-21,2007,Expense,Utilities,Water Supply,Utilities,Debit Card,false,Utilities
TXN0002693,U006,2026-01-28,15769,Expense,Shopping,Zara,Shopping,UPI,false,Shopping
TXN0002694,U006,2026-01-26,7310,Expense,Groceries,Carrefour,Groceries,Net Banking,false,Groceries
TXN0002695,U007,2024-01-25,90000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002696,U007,2024-01-14,7263,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0002697,U007,2024-01-25,8621,Expense,Medical,Lab Tests,Medical,Credit Card,false,Medical
TXN0002698,U007,2024-01-31,7657,Expense,Groceries,Whole Foods,Groceries,Credit Card,false,Groceries
TXN0002699,U007,2024-01-13,6748,Expense,Groceries,Carrefour,Groceries,Cash,false,Groceries
TXN0002700,U007,2024-01-15,3117,Expense,Transportation,Ola,Transportation,Net Banking,false,Transportation
TXN0002701,U007,2024-01-03,25907,Expense,Rent,Property Management,Rent,UPI,true,Rent
TXN0002702,U007,2024-01-14,41790,Expense,Rent,Landlord,Rent,Debit Card,true,Rent
TXN0002703,U007,2024-01-25,7992,Expense,Dining,Restaurant,Dining,Credit Card,false,Dining
TXN0002704,U007,2024-02-26,90000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002705,U007,2024-02-23,8134,Expense,Medical,Lab Tests,Medical,Debit Card,false,Medical
TXN0002706,U007,2024-02-13,7299,Expense,Education,Books Store,Education,UPI,false,Education
TXN0002707,U007,2024-02-06,6151,Expense,Groceries,Whole Foods,Groceries,Debit Card,false,Groceries
TXN0002708,U007,2024-02-26,6547,Expense,Entertainment,Amazon Prime,Entertainment,Cash,false,Entertainment
TXN0002709,U007,2024-02-08,36235,Expense,Rent,Landlord,Rent,UPI,true,Rent
TXN0002710,U007,2024-02-09,33630,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0002711,U007,2024-02-23,3233,Expense,Education,Udemy,Education,Credit Card,false,Education
TXN0002712,U007,2024-02-16,7684,Expense,Dining,Cafe,Dining,Cash,false,Dining
TXN0002713,U007,2024-02-03,7246,Expense,Entertainment,Amazon Prime,Entertainment,Cash,false,Entertainment
TXN0002714,U007,2024-03-27,90000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002715,U007,2024-03-06,16193,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0002716,U007,2024-03-17,4701,Expense,Dining,Fast Food Chain,Dining,Debit Card,false,Dining
TXN0002717,U007,2024-03-12,7886,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0002718,U007,2024-03-13,2885,Expense,Utilities,Internet Provider,Utilities,Cash,false,Utilities
TXN0002719,U007,2024-03-17,2766,Expense,Entertainment,Amazon Prime,Entertainment,Net Banking,false,Entertainment
TXN0002720,U007,2024-03-24,30384,Expense,Groceries,Local Market,Groceries,Net Banking,false,Groceries
TXN0002721,U007,2024-03-05,5739,Expense,Medical,Lab Tests,Medical,Net Banking,false,Medical
TXN0002722,U007,2024-03-14,4786,Expense,Entertainment,Netflix,Entertainment,Credit Card,false,Entertainment
TXN0002723,U007,2024-03-18,6369,Expense,Groceries,Amazon Fresh,Groceries,UPI,false,Groceries
TXN0002724,U007,2024-04-26,90000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002725,U007,2024-04-09,15723,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0002726,U007,2024-04-21,5726,Expense,Entertainment,Movie Tickets,Entertainment,Credit Card,false,Entertainment
TXN0002727,U007,2024-04-24,56945,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0002728,U007,2024-04-01,146283,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0002729,U007,2024-04-26,3619,Expense,Insurance,Insurance Company,Insurance,Cash,true,Insurance
TXN0002730,U007,2024-04-13,6310,Expense,Education,Tuition,Education,Net Banking,false,Education
TXN0002731,U007,2024-04-15,7179,Expense,Medical,Pharmacy,Medical,Debit Card,false,Medical
TXN0002732,U007,2024-04-16,40518,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0002733,U007,2024-04-07,6254,Expense,Education,Tuition,Education,Net Banking,false,Education
TXN0002734,U007,2024-04-17,30155,Expense,Rent,Property Management,Rent,Debit Card,true,Rent
TXN0002735,U007,2024-05-28,90000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0002736,U007,2024-05-09,4150,Expense,Dining,Cafe,Dining,Debit Card,false,Dining
TXN0002737,U007,2024-05-25,6826,Expense,Groceries,Amazon Fresh,Groceries,Debit Card,false,Groceries
